"emp_no","last_name","first_name","hire_date"
442758,"Llado","Arra","1986-01-10"
291226,"Lieblein","Alois","1986-04-08"
265950,"Schicker","Eishiro","1986-01-05"
247020,"Rusterholz","Shiv","1986-02-17"
224325,"Gien","Berry","1986-02-13"
485387,"Wendorf","Hatim","1986-05-06"
31213,"Lamparter","Koldo","1986-03-14"
451614,"Dahlbom","Vishv","1986-05-15"
407808,"Smailagic","Arunachalam","1986-05-21"
15911,"Viele","Shaibal","1986-06-10"
256001,"Luby","Achilleas","1986-03-21"
257667,"Dechter","Alagu","1986-02-15"
403354,"Schueller","Carrsten","1986-10-08"
59443,"Cardazo","Vitaly","1986-04-12"
460627,"Harbusch","Wilmer","1986-08-24"
14747,"Leppanen","Toong","1986-02-01"
38892,"Ghazalie","Khoa","1986-02-28"
241420,"Harllee","Bezalel","1986-11-10"
219746,"Hegner","Gennady","1986-09-30"
63591,"Zultner","Martien","1986-07-28"
53650,"Orlowska","Kannan","1986-07-01"
443109,"Sadowski","Jungsoon","1986-10-25"
100561,"Rosin","Fun","1986-10-25"
229140,"Clouatre","Divine","1986-06-20"
251185,"Leppanen","Neven","1986-12-30"
411335,"Anger","Wilmer","1986-01-14"
275666,"Riexinger","Kensyu","1986-01-27"
17962,"Heping","Fun","1986-07-10"
84285,"Velardi","Jaroslava","1986-04-22"
98383,"Coorg","Srinidhi","1986-05-03"
413843,"Rando","Shahab","1986-01-16"
401122,"Kushner","Elliott","1986-10-22"
402839,"Levasseur","Constantino","1986-05-24"
457859,"Beausoleil","Yaghout","1986-10-04"
58436,"Ranai","Siamak","1986-11-16"
246114,"Kabayashi","Oscar","1986-03-26"
44293,"Vakili","Sachem","1986-05-22"
101567,"Vidya","Oguz","1986-03-17"
70143,"Raczkowsky","Monique","1986-09-11"
11941,"Cyre","Gaurav","1986-01-31"
216810,"Heinisuo","Subhankar","1986-11-27"
37022,"Kobara","Arne","1986-04-01"
420622,"Katzenelson","Susanna","1986-06-07"
291817,"Rosca","Adin","1986-03-23"
45742,"Luan","Randy","1986-05-02"
445314,"Caine","Adel","1986-03-16"
91496,"Casperson","Sven","1986-05-30"
231980,"Niizuma","Deniz","1986-01-01"
214881,"Cooley","Rasikan","1986-05-14"
214977,"Penttonen","Stein","1986-10-25"
49395,"Assaf","Subir","1986-05-05"
253572,"Schoegge","Sachem","1986-12-14"
270725,"Garigliano","Wuxu","1986-04-03"
230617,"Mandell","Shunichi","1986-11-26"
484751,"Coombs","Nobuyoshi","1986-11-01"
296597,"Gajiwala","Qiwen","1986-02-18"
13970,"Passafiume","Howell","1986-04-21"
465368,"Fioravanti","Arra","1986-03-14"
85249,"Miyakawa","Amabile","1986-11-18"
59413,"Albarhamtoshy","Huei","1986-01-18"
423669,"Lakshmanan","Ung","1986-07-04"
424969,"Varman","Gennady","1986-09-05"
481128,"Gulak","Bodo","1986-03-13"
261606,"Sooriamurthi","Souichi","1986-09-26"
448585,"Makrucki","Shin","1986-06-12"
494798,"Openshaw","Amabile","1986-10-09"
210866,"Chaudhury","Nikolaos","1986-09-08"
62359,"Polupanov","Bartek","1986-07-03"
413172,"Szmurlo","Fayez","1986-03-15"
456753,"Yeung","Itzchak","1986-11-15"
291465,"Haldar","Anyuan","1986-12-11"
424917,"Thiran","Abdelkader","1986-03-05"
466610,"Billingsley","Jovan","1986-10-21"
437074,"Falco","Jiang","1986-01-04"
488382,"Stifter","Bangqing","1986-01-30"
217666,"Rossi","Geraldo","1986-12-09"
422368,"Rahimi","Pohua","1986-10-09"
11264,"Oehlmann","Uma","1986-10-09"
33784,"Mandelberg","Alenka","1986-12-26"
44718,"Farris","Mohan","1986-05-16"
251016,"Taubman","Garnik","1986-03-19"
299587,"Schaad","Visit","1986-06-27"
205678,"Undy","Tze","1986-05-13"
78169,"Valiente","Aria","1986-08-08"
439468,"Pauthner","Hailing","1986-02-22"
424323,"Nyanchama","Udo","1986-09-28"
291059,"Bultermann","Sanjai","1986-03-09"
400623,"Ranka","Cathie","1986-02-15"
453576,"Schnabel","Khosrow","1986-07-28"
81666,"Zastre","Holgard","1986-03-06"
481247,"Bednarek","Tonia","1986-01-03"
270612,"Suri","Weijing","1986-01-10"
44574,"Brookner","Larisa","1986-01-02"
415932,"Delgrossi","Gita","1986-12-05"
429076,"Assaf","Snehasis","1986-07-31"
472694,"Brickell","Sakthirel","1986-12-04"
42520,"Wiegley","Frazer","1986-07-26"
298226,"Detkin","Shaleah","1986-05-17"
471182,"Papsdorf","Moto","1986-12-31"
404949,"Spataro","Christ","1986-12-04"
469591,"Borovoy","Morrie","1986-03-19"
419541,"Junot","Kazuhiko","1986-10-18"
56535,"Hasenauer","Shuky","1986-07-10"
103892,"Bouloucos","Ohad","1986-04-10"
460692,"Atrawala","Kagan","1986-03-12"
28141,"Senzako","Shigehito","1986-11-09"
31865,"Schade","Ramzi","1986-07-14"
212706,"Remmers","Fai","1986-06-06"
62560,"Wrigley","Nimmagadda","1986-04-13"
415764,"Brlek","Eran","1986-11-15"
447268,"Siepmann","Xiaoqiu","1986-11-28"
455553,"Erie","Rildo","1986-12-17"
456277,"Smeets","Cheong","1986-04-12"
428714,"Lupu","Keung","1986-08-03"
267807,"Harnett","Weiye","1986-10-19"
33566,"Lorie","Kiyokazu","1986-11-03"
86578,"Poujol","Evgueni","1986-09-10"
87490,"Schapiro","Tsuneo","1986-06-21"
402978,"Chandrasekhar","Hatem","1986-03-15"
96848,"Ranst","Khalid","1986-12-25"
461017,"Delgrossi","Aksel","1986-04-21"
109513,"Erol","Shimshon","1986-06-21"
24790,"Chachaty","Kiyokazu","1986-08-25"
56100,"Pappas","Remmert","1986-10-24"
466311,"Badr","Gou","1986-03-04"
280010,"Awdeh","Arnould","1986-12-04"
494256,"Ginesta","Tooru","1986-12-19"
431187,"Kilgour","Bluma","1986-11-02"
418205,"Schauser","Navin","1986-04-23"
218886,"Gronowski","Dipankar","1986-11-19"
269768,"Rusterholz","Khaled","1986-08-10"
421224,"Atrawala","Ebru","1986-12-22"
401284,"Mersereau","Odinaldo","1986-02-10"
27404,"Cmelik","Genevieve","1986-05-28"
235623,"Ramaiah","Shahaf","1986-08-22"
425639,"Engelmann","Odysseas","1986-07-07"
85349,"Jeansoulin","Guenter","1986-03-06"
289418,"Kalefeld","Jayson","1986-04-16"
411752,"Nitsche","Remko","1986-10-11"
416432,"Ranai","Rasikan","1986-09-16"
497329,"Brlek","Clyde","1986-02-16"
437961,"Luft","Xinan","1986-06-08"
464270,"Rikino","Fun","1986-02-26"
433822,"Garnham","Lucien","1986-03-28"
424488,"Isard","Mingsen","1986-07-13"
219959,"Dymetman","Tzu","1986-02-07"
443200,"Cyne","Angel","1986-06-23"
251938,"Potthoff","Bouchung","1986-02-20"
420048,"Kalafatis","Khue","1986-04-15"
455302,"Deverell","Yaghout","1986-08-23"
400966,"Percebois","Izaskun","1986-03-03"
213495,"Oehlmann","Girolamo","1986-01-29"
272502,"Wiegley","Uwe","1986-10-28"
75228,"Bierman","Sadok","1986-04-08"
403727,"Delgrande","Waiman","1986-02-19"
96866,"Swist","Alair","1986-03-16"
493732,"Bale","Zsolt","1986-02-06"
276195,"Nitsche","Sham","1986-11-07"
292028,"Vilarrasa","Valter","1986-09-05"
211644,"Trogemann","Menkae","1986-02-22"
94229,"Thambidurai","Shen","1986-03-17"
474564,"Rodiger","Bojan","1986-12-31"
440980,"Zuberek","Anestis","1986-12-31"
266923,"Uehara","Alair","1986-01-27"
443592,"Wursthorn","Dante","1986-12-27"
57495,"Champarnaud","Mamdouh","1986-04-18"
459932,"Brickell","Zito","1986-01-10"
427866,"Mahnke","Vivian","1986-04-28"
407597,"Rodiger","Minghong","1986-03-07"
450546,"Gargeya","Masami","1986-06-10"
204177,"Schlegelmilch","Mara","1986-11-26"
468362,"Ananiadou","Sampalli","1986-09-13"
474110,"Bellmore","Erez","1986-12-25"
494209,"Gurbaxani","Tsuneo","1986-12-23"
256437,"Yoshizawa","Petter","1986-08-28"
81733,"Puppe","Jiakeng","1986-09-19"
447242,"Keustermans","Gino","1986-06-24"
95853,"Flasterstein","Manton","1986-05-04"
222669,"Swift","Lijie","1986-04-04"
225277,"Harbusch","Hercules","1986-01-01"
262724,"Emden","Sadok","1986-03-23"
20098,"Lanphier","Domenick","1986-08-14"
249521,"Luan","Lunjin","1986-08-10"
57344,"Danley","Pranjal","1986-06-14"
272739,"Narahari","Basil","1986-02-16"
234748,"Tsukune","Shaibal","1986-06-11"
249766,"Fontet","Alain","1986-06-17"
91364,"Picaronny","Huai","1986-04-09"
278602,"Cunliffe","Tesuya","1986-01-17"
276314,"Demke","Evgueni","1986-05-04"
97695,"Fendler","Sreekrishna","1986-07-12"
30347,"Heuter","Kendra","1986-04-07"
36988,"Pepe","Wayne","1986-05-14"
104014,"Krohn","Honglan","1986-04-28"
97104,"Ashish","Chiranjit","1986-07-23"
40753,"Benaini","Raimond","1986-09-12"
459473,"Uhrik","Tokuyasu","1986-03-22"
244337,"Crabtree","Seongbin","1986-09-18"
286953,"Genther","Josyula","1986-02-08"
48937,"Akazan","Kensei","1986-12-18"
424744,"Butterworth","Qingxiang","1986-01-09"
105860,"Juneja","Heeju","1986-12-24"
52601,"Servi","Yishai","1986-03-16"
85476,"Farrag","Kazunori","1986-08-30"
233901,"Narahari","Chenye","1986-07-09"
242545,"Rosay","Achilleas","1986-08-03"
247666,"Senzako","Niranjan","1986-06-11"
84647,"Flasterstein","Szabolcs","1986-03-09"
231135,"Kulisch","Shigehito","1986-10-04"
51507,"Gubsky","Khalid","1986-03-31"
253169,"Kambil","Kenton","1986-05-15"
65419,"Peral","Tzvetan","1986-11-17"
267746,"Journel","Sarita","1986-07-18"
282660,"Manders","Suebskul","1986-11-21"
19866,"Qiwen","Christoph","1986-06-30"
464689,"Gist","Juichirou","1986-11-10"
432320,"Bridgland","Luise","1986-01-15"
449372,"Skogmar","Akeno","1986-04-14"
435081,"Luks","Cheong","1986-09-10"
440147,"Comyn","Janche","1986-05-19"
46749,"Lamparter","Gaetan","1986-11-10"
52258,"Takanami","Bernt","1986-08-26"
296305,"Mungall","Barton","1986-06-02"
469040,"Lores","Fun","1986-08-03"
101646,"Feldhoffer","Mandell","1986-01-18"
28418,"Suermann","Sachio","1986-03-27"
224997,"Coors","Sailaja","1986-02-19"
273819,"Luke","Mototsugu","1986-06-28"
450156,"Chenney","Krassimir","1986-11-26"
440137,"Standera","Godehard","1986-05-25"
435194,"Cronan","Hausi","1986-08-06"
291872,"Christ","Moni","1986-11-10"
488115,"Luke","Leah","1986-10-29"
264449,"Hooghiemstra","Yunming","1986-04-15"
290312,"Breugel","Shaunak","1986-11-14"
220194,"DuCasse","Mantis","1986-05-04"
214089,"Bresenham","Teiji","1986-07-29"
35345,"Tiemann","Divier","1986-01-06"
91850,"Keirsey","Rasikan","1986-12-26"
232665,"Ritcey","Dhritiman","1986-10-15"
254366,"Bazzichi","Brendon","1986-11-23"
212935,"Varker","Gil","1986-04-22"
217154,"Mondadori","Fuqing","1986-04-22"
439993,"Ritzmann","Karlis","1986-03-29"
445201,"Alblas","Randi","1986-09-19"
279266,"Knightly","Krister","1986-04-08"
410742,"Ghelli","Paris","1986-01-21"
467605,"Melichar","Piyush","1986-02-28"
44831,"Vuskovic","Khalil","1986-11-17"
262781,"Fontet","Weiru","1986-08-23"
97952,"Brookner","Xiaoheng","1986-09-02"
495499,"Onuegbe","Filipp","1986-10-17"
488860,"Skrikant","Sukumar","1986-10-14"
43458,"Schwaller","Djelloul","1986-02-17"
36891,"Plump","Gregory","1986-07-11"
486828,"Molenkamp","Sachin","1986-06-28"
283198,"Ranon","Serenella","1986-12-20"
475663,"Borstler","Mamdouh","1986-05-01"
61666,"Vasanthakumar","Tesuro","1986-03-13"
414794,"Hanabata","Hinrich","1986-06-24"
97724,"Pezzoli","Jagoda","1986-11-08"
40760,"Yetto","Munehiro","1986-01-30"
90539,"Perz","Uzi","1986-07-18"
108822,"Senzako","Sachem","1986-08-09"
458182,"Taubenfeld","Vitaly","1986-07-19"
479790,"Parveen","Perry","1986-07-16"
13562,"Cooley","Mary","1986-02-24"
438744,"Czaja","Stamatina","1986-01-20"
213238,"Lambe","Foong","1986-08-09"
245772,"Shobatake","Mario","1986-12-24"
248245,"Ramaiah","Kwangyoen","1986-11-13"
432114,"Tomescu","Divier","1986-10-12"
251078,"Berstel","Maren","1986-02-18"
222405,"Heuser","Tremaine","1986-03-03"
271802,"Gilg","Zdislav","1986-08-01"
72650,"Muniz","Rasikan","1986-05-25"
90405,"Muchinsky","Theirry","1986-01-25"
219921,"Oehlmann","Debatosh","1986-04-28"
479066,"Kruskal","Rance","1986-06-20"
413914,"Covnot","Rajmohan","1986-07-12"
93344,"Escriba","Bernardo","1986-01-07"
74301,"Sethi","Leaf","1986-12-12"
439692,"Ratnakar","Kenton","1986-02-02"
465999,"Kusakari","Nahla","1986-11-22"
25826,"Maliniak","Genevieve","1986-09-08"
424885,"Picco","Zhensheng","1986-03-21"
252213,"Azadmanesh","Ortrud","1986-02-08"
258842,"Heiserman","Syozo","1986-07-21"
214773,"Bale","Kenroku","1986-02-06"
485372,"Staudhammer","Mingdong","1986-03-20"
211931,"Maksimenko","Sailaja","1986-07-22"
57217,"Sommer","Freyja","1986-02-19"
407741,"Hutton","Shushma","1986-07-11"
434051,"Legleitner","Steve","1986-09-20"
420066,"Jumpertz","Chinho","1986-02-01"
427607,"Reutenauer","Younwoo","1986-03-04"
431121,"Majewski","Zhongwei","1986-11-28"
83425,"Kroon","Kensei","1986-04-11"
237862,"Sigstam","Byong","1986-06-25"
109769,"Barbanera","Muzhong","1986-07-29"
231022,"Schrooten","Zongyan","1986-03-30"
72007,"Krybus","Eben","1986-12-17"
266471,"Birke","Quingbo","1986-03-11"
80845,"Nollmann","Renee","1986-11-15"
63107,"Crelier","Yurii","1986-01-18"
216032,"Senzako","Alain","1986-04-12"
71282,"DasSarma","Jongsuk","1986-02-17"
20022,"Bellone","Felicidad","1986-01-26"
250567,"Lieberherr","Ayonca","1986-10-20"
94712,"Reinhart","Masadi","1986-03-19"
464888,"Matzov","Morris","1986-12-13"
483730,"Czaja","Becky","1986-10-07"
31340,"Marrakchi","Gennady","1986-05-06"
423894,"Perez","Candida","1986-02-13"
410451,"Hooghiemstra","Manu","1986-06-09"
408194,"Kawashima","Patricio","1986-12-13"
468418,"Itzfeldt","Otmar","1986-11-14"
284850,"Weisert","Kwangho","1986-11-04"
90275,"Iacovou","Tesuya","1986-08-10"
298406,"Portugali","Ung","1986-10-25"
276121,"Zedlitz","Stella","1986-05-06"
499982,"Pleszkun","Mohammed","1986-02-21"
91853,"Pokrovskii","Shay","1986-12-11"
234143,"Yavatkar","Zsolt","1986-09-05"
15701,"Prenel","Ult","1986-12-28"
467182,"Ashish","Renee","1986-01-29"
216317,"Bellone","Piyush","1986-12-04"
419939,"Stranks","Fumiko","1986-05-28"
12225,"Narahara","Yongqiao","1986-06-15"
494662,"Wroclawski","Koldo","1986-04-19"
18520,"Matteis","Sreenivas","1986-07-18"
429274,"Beerel","Hironobu","1986-02-23"
219546,"Rouquie","Weidon","1986-01-16"
413001,"Monkewich","Nitsan","1986-10-14"
244019,"Fujisaki","Syozo","1986-02-21"
227152,"Oaver","Phule","1986-08-05"
286031,"Reistad","Rafols","1986-11-21"
88032,"Serra","Urs","1986-11-19"
295460,"Conia","Ebbe","1986-09-22"
59518,"Demian","Gil","1986-03-03"
230347,"Schaar","Arnd","1986-11-02"
215543,"Salvesen","Tommaso","1986-03-14"
29650,"McAffer","Patricio","1986-11-07"
462658,"Knightly","Marke","1986-07-10"
416454,"Liedekerke","Duro","1986-08-30"
250649,"Shrader","Claudi","1986-06-07"
470770,"Baez","Susanna","1986-12-28"
215371,"Chinin","Yahiko","1986-05-29"
53367,"Parveen","Samphel","1986-08-05"
216557,"Brodal","Renee","1986-10-16"
432243,"Junot","Masadi","1986-05-24"
434684,"Larfeldt","Rimli","1986-11-24"
252247,"Snedden","Oddvar","1986-03-10"
405435,"Pleszkun","Shay","1986-11-29"
52122,"Vernadat","Anneke","1986-07-04"
437499,"Lipner","Mamdouh","1986-06-24"
238605,"Negoita","Pranay","1986-11-16"
406515,"Thimonier","Sungwon","1986-07-15"
237713,"Bellone","Uma","1986-06-11"
443104,"Ermel","Evgueni","1986-10-04"
13041,"Zucker","Kazuhide","1986-05-21"
71659,"Axelband","Ewing","1986-05-10"
233335,"Madeira","Vitaly","1986-06-18"
449040,"Irland","Parke","1986-01-25"
212883,"Hedayat","Denis","1986-10-31"
474752,"Rijckaert","Luise","1986-02-11"
429624,"Pagter","Kasidit","1986-11-10"
58193,"Narlikar","Kerhong","1986-12-22"
297961,"Klassen","Pragnesh","1986-09-22"
275111,"Begiun","King","1986-10-30"
485923,"Whitcomb","Vitali","1986-09-20"
42662,"Jansen","Randi","1986-02-10"
286945,"Servi","Wayne","1986-12-05"
475310,"Usdin","Serenella","1986-10-27"
245707,"Luef","Khalid","1986-09-11"
73900,"Millington","Tamiya","1986-09-24"
69339,"Kitsuregawa","Hitofumi","1986-09-27"
14298,"Granlund","Chriss","1986-12-15"
411518,"Anily","Yurij","1986-06-27"
469078,"Horswill","Moheb","1986-06-05"
212425,"Leonhardt","Aiichiro","1986-11-10"
237154,"Bardell","Makato","1986-09-25"
35737,"Ghazalie","Shushma","1986-10-26"
284591,"Peng","Hsiangchu","1986-05-22"
409581,"Wegerle","Nevin","1986-07-06"
408317,"Unno","Roselyn","1986-03-10"
36713,"Szemeredi","Debaprosad","1986-10-29"
29580,"Peyn","Rafail","1986-05-28"
415333,"Munoz","Zhiwei","1986-07-13"
216850,"Iivonen","Vivian","1986-11-04"
229715,"Cappello","JoAnna","1986-10-24"
288589,"Peck","DeForest","1986-03-08"
17329,"Tyugu","Shaunak","1986-06-23"
268724,"Mansanne","Udaiprakash","1986-10-21"
25921,"Biran","Mabo","1986-07-19"
242535,"Levasseur","Nagui","1986-09-10"
74681,"Passafiume","Marjo","1986-10-04"
490113,"Servi","Houman","1986-04-18"
19490,"Heuter","Odoardo","1986-12-31"
80405,"Bultermann","Kwangjo","1986-11-26"
479038,"Morton","Mitchel","1986-05-13"
462157,"Emmart","Mabhin","1986-08-07"
481339,"Thorensen","Zijian","1986-06-13"
263302,"Leaver","Kyoichi","1986-02-21"
258077,"Plessier","Arne","1986-10-06"
17234,"Oppitz","Miomir","1986-09-29"
297423,"Luca","Nirmal","1986-04-29"
227973,"Tyugu","Tomofumi","1986-12-17"
485902,"Berendt","Sailaja","1986-01-21"
226911,"Chachaty","Elzbieta","1986-09-27"
437160,"Greibach","Vitali","1986-05-29"
202897,"Mitsuhashi","Gino","1986-04-23"
448971,"Bolsens","Arve","1986-07-19"
425997,"Besselaar","Elgin","1986-01-02"
497147,"Pero","Vivian","1986-12-21"
280274,"Rikino","Sorina","1986-01-16"
482425,"Rijsenbrij","Xinan","1986-02-13"
70155,"Dymetman","Inderjeet","1986-08-24"
17696,"Kusalik","Feiyu","1986-01-06"
277010,"Parfitt","Xuejia","1986-02-13"
414970,"Leaver","Kellie","1986-04-04"
244694,"VanScheik","Randy","1986-01-30"
38852,"Lorys","Niranjan","1986-08-13"
20973,"Kitai","Kiyotoshi","1986-01-20"
409004,"Gischer","Kotesh","1986-05-03"
200209,"Lambe","Tetsushi","1986-03-04"
256318,"Comellas","Odysseas","1986-11-03"
446982,"Siegrist","Ipke","1986-02-17"
15965,"Braccini","Gudjon","1986-03-24"
255668,"Pashtan","Lokesh","1986-04-17"
204339,"Mellouli","Arnd","1986-12-30"
81716,"Papsdorf","Marc","1986-11-25"
457389,"Speer","Shigehito","1986-02-12"
22111,"Felcyn","Rasiah","1986-04-01"
407887,"Alpin","Shahar","1986-02-20"
74003,"Choobineh","Boalin","1986-06-28"
98033,"Masaki","Jaewoo","1986-04-05"
82817,"Matteis","Narain","1986-04-03"
15104,"Rodite","Badri","1986-06-13"
244038,"Dulin","Nikolaos","1986-08-13"
470045,"Bresenham","Ulises","1986-08-13"
274322,"Benantar","Ranga","1986-11-15"
257644,"Reeker","Xiaoqiang","1986-09-04"
255783,"Scallan","Mara","1986-09-30"
22485,"Krzyzanowski","Arup","1986-06-18"
209585,"Kilgour","Rajmohan","1986-10-07"
278260,"Diderrich","Ravishankar","1986-09-16"
297935,"Asser","Charmane","1986-08-29"
211971,"Suwa","Jaana","1986-07-28"
213032,"Kornatzky","Khatoun","1986-11-05"
92992,"Perly","Bezalel","1986-08-14"
266604,"Bressoud","Martine","1986-12-09"
244353,"Tzvieli","Tetsushi","1986-04-12"
53320,"Kornatzky","Haldun","1986-10-26"
14136,"Chappelet","Vasilii","1986-05-06"
57898,"Pearson","Atilio","1986-05-17"
10965,"Braunschweig","Eckart","1986-07-29"
33138,"Kushnir","Ziyad","1986-01-17"
467506,"Belinskaya","Tzvetan","1986-03-18"
276686,"Solares","Reinhold","1986-12-05"
217668,"Stroustrup","Fumino","1986-12-15"
56626,"Rande","Sanjeeva","1986-02-10"
49202,"Chiola","Zhaofang","1986-07-21"
423725,"Belinskaya","Dines","1986-10-07"
82318,"Hashii","Branimir","1986-03-20"
65126,"Janocha","Naraig","1986-12-18"
460048,"Conti","Basem","1986-01-20"
251826,"Ghalwash","Shimshon","1986-05-25"
250612,"Backhouse","Hidekazu","1986-10-01"
237955,"Lipner","Troy","1986-04-05"
408964,"Gopalakrishnan","Piyawadee","1986-09-11"
499660,"Schade","Valery","1986-09-19"
48549,"Broomell","Ferdinand","1986-09-01"
282945,"McFarlin","Patricio","1986-04-23"
460418,"Ruemmler","Leen","1986-04-09"
14780,"Bruckman","Marlo","1986-09-19"
97593,"Shumilov","Mack","1986-10-08"
17907,"Bernini","Kotesh","1986-03-04"
419251,"Munke","Ghassan","1986-12-05"
86233,"Wiegley","Cristinel","1986-12-29"
251708,"Ritcey","Yinghua","1986-03-23"
13210,"Klassen","Jianhua","1986-09-19"
73029,"Lipner","Lubomir","1986-08-01"
108391,"Pocchiola","Naftali","1986-10-16"
268199,"Thummel","Goa","1986-08-10"
278569,"Impagliazzo","Lucian","1986-02-26"
221927,"Usdin","Teunis","1986-04-15"
100926,"Kavraki","Hongzue","1986-06-29"
43121,"Claffy","Fuqing","1986-10-26"
29958,"Veccia","Arfst","1986-05-23"
418416,"Szilard","Mitsuyuki","1986-01-22"
239245,"Perry","Ranga","1986-12-29"
422953,"Hammerschmidt","Yuuichi","1986-12-24"
283445,"Hasham","Mohamadou","1986-03-22"
298729,"Harllee","Shiv","1986-07-11"
267593,"Angelov","Kiyomitsu","1986-04-24"
217882,"Usdin","Marit","1986-07-18"
268957,"Schapire","Heather","1986-11-13"
484224,"Jansen","Hyuncheol","1986-08-01"
106778,"Rehfuss","Jiakeng","1986-06-24"
232123,"Chinal","Margareta","1986-11-08"
480102,"Geffroy","Przemyslawa","1986-04-07"
11305,"Schwabacher","Augustine","1986-04-11"
68430,"Muchinsky","Stabislas","1986-12-02"
28318,"Whitcomb","Teunis","1986-06-20"
228768,"Madeira","Erez","1986-03-05"
465791,"Azuma","Atreye","1986-11-18"
19361,"Kruskal","Chenye","1986-02-16"
40444,"Ginneken","Garnik","1986-01-12"
74051,"Stafford","Radhia","1986-05-16"
275321,"Renear","Hatim","1986-11-09"
273225,"Zolotykh","Jeong","1986-11-16"
252825,"Cannard","Premsyl","1986-09-29"
256708,"Kroon","Caolyn","1986-11-11"
423328,"Kropp","Heng","1986-07-18"
58171,"Peris","Foong","1986-03-06"
